"tablescraper-selected-row src","tablescraper-selected-row src 2","tablescraper-selected-row src 3","tablescraper-selected-row src 4","tablescraper-selected-row src 5","tablescraper-selected-row src 6","spark-body-larger","datum-icon","tablescraper-selected-row","tablescraper-selected-row href","spark-body","tablescraper-selected-row 2","tablescraper-selected-row 3","spark-body-small","datum-icon 2","tablescraper-selected-row 4","datum-icon 3","datum-icon 4"
"https://platform.cstatic-images.com/large/in/v2/c81f2efa-5dee-5967-9346-8e795451c59a/a33ff263-d8a7-458e-a2ba-890c4d2a9e53/jp1LGOFzM4_82BJt1TW2cZ6mMug.jpg","https://platform.cstatic-images.com/large/in/v2/c81f2efa-5dee-5967-9346-8e795451c59a/a33ff263-d8a7-458e-a2ba-890c4d2a9e53/475ySHpOVrpt8oiEZ9nmV4W3RN8.jpg","https://platform.cstatic-images.com/large/in/v2/c81f2efa-5dee-5967-9346-8e795451c59a/a33ff263-d8a7-458e-a2ba-890c4d2a9e53/zxNMO1Gik_GqVPDPMLD1lqbtlgM.jpg","https://platform.cstatic-images.com/large/in/v2/c81f2efa-5dee-5967-9346-8e795451c59a/a33ff263-d8a7-458e-a2ba-890c4d2a9e53/WLvcLvNeuO45g7A5OfQQxa5XUFs.jpg","https://platform.cstatic-images.com/large/in/v2/c81f2efa-5dee-5967-9346-8e795451c59a/a33ff263-d8a7-458e-a2ba-890c4d2a9e53/pm1HUFU4P11G9NWjrFk-Nc3Xq_4.jpg","https://platform.cstatic-images.com/large/in/v2/c81f2efa-5dee-5967-9346-8e795451c59a/a33ff263-d8a7-458e-a2ba-890c4d2a9e53/yGUk5qhs6jUKc6B7uM4xcZrV4I4.jpg","$28,988","49,381 mi.","Est. $533/mo","https://www.cars.com/vehicledetail/72644f8f-b567-407a-9311-a720ff2fcf9f/","Used 2022 Toyota RAV4 Hybrid LE","Good Deal","","Niello Acura","4.8","Check Availability","Roseville, CA (4 mi)","$420"
"https://platform.cstatic-images.com/large/in/v2/aceb547b-fe42-5d1f-bb51-59ad46825e6b/f5bef3a3-de4e-4298-8ad9-47d970a56e45/xcPEhK5LULcHIVGmedB4tJdOb0s.jpg","https://platform.cstatic-images.com/large/in/v2/aceb547b-fe42-5d1f-bb51-59ad46825e6b/f5bef3a3-de4e-4298-8ad9-47d970a56e45/nW3X9QitxDDzMsVdfNbokpNQllM.jpg","https://platform.cstatic-images.com/large/in/v2/aceb547b-fe42-5d1f-bb51-59ad46825e6b/f5bef3a3-de4e-4298-8ad9-47d970a56e45/edKYT_C_0MrinuKULM5lUZxa0jo.jpg","https://platform.cstatic-images.com/large/in/v2/aceb547b-fe42-5d1f-bb51-59ad46825e6b/f5bef3a3-de4e-4298-8ad9-47d970a56e45/j__H4rOPv0HrSbdgYkItJK2pvwg.jpg","https://platform.cstatic-images.com/large/in/v2/aceb547b-fe42-5d1f-bb51-59ad46825e6b/f5bef3a3-de4e-4298-8ad9-47d970a56e45/V3HrZmnVYvb_Kwwgj41BUQxTRX0.jpg","https://platform.cstatic-images.com/large/in/v2/aceb547b-fe42-5d1f-bb51-59ad46825e6b/f5bef3a3-de4e-4298-8ad9-47d970a56e45/ozgmHJRkXfHklaw8VnZJDxGx6n0.jpg","$24,595","52,153 mi.","Est. $452/mo","https://www.cars.com/vehicledetail/9c6efd06-734a-4683-b2a3-914ca41e8046/","Used 2018 Toyota RAV4 Hybrid SE","Good Deal","High Demand","AutoNation Toyota Hayward","4.7","Check Availability","Hayward, CA (84 mi)",""
"https://platform.cstatic-images.com/large/in/v2/11a697a9-5ad0-5d58-934d-f0c49e917067/686fff91-a635-4121-8d90-a082db8195ba/H7DSdeAfU76tS6OLAnvbwhFyo7s.jpg","https://platform.cstatic-images.com/large/in/v2/11a697a9-5ad0-5d58-934d-f0c49e917067/686fff91-a635-4121-8d90-a082db8195ba/tjQN4bUD_mVkJGBWo4lfVNOmfdI.jpg","https://platform.cstatic-images.com/large/in/v2/11a697a9-5ad0-5d58-934d-f0c49e917067/686fff91-a635-4121-8d90-a082db8195ba/P4Ppr4BMxjVRzsekNq9yIeWQn60.jpg","https://platform.cstatic-images.com/large/in/v2/11a697a9-5ad0-5d58-934d-f0c49e917067/686fff91-a635-4121-8d90-a082db8195ba/UECWnpoJiW6_7UC6ZC898JA7otc.jpg","https://platform.cstatic-images.com/large/in/v2/11a697a9-5ad0-5d58-934d-f0c49e917067/686fff91-a635-4121-8d90-a082db8195ba/nJZt7UBkfU_ZdQTaLMFmkCR6rbs.jpg","https://platform.cstatic-images.com/large/in/v2/11a697a9-5ad0-5d58-934d-f0c49e917067/686fff91-a635-4121-8d90-a082db8195ba/96G4I_3ug__TWnPpqzOuu6V7GvM.jpg","$41,998","14,963 mi.","Est. $772/mo","https://www.cars.com/vehicledetail/99e4a2e2-128f-4acf-99a8-4c795ecd686e/","Used 2025 Toyota RAV4 Hybrid XLE Premium","Good Deal","","CarMax Reno","","Check Availability","Reno, NV (96 mi)",""
"https://platform.cstatic-images.com/large/in/v2/83450462-a46f-5878-99f8-b4361d78750e/3b1ed530-5626-4451-b6c5-d4594e7e8aaa/dWtw0t1zaDWbAdaf8XD18PCwVR0.jpg","https://platform.cstatic-images.com/large/in/v2/83450462-a46f-5878-99f8-b4361d78750e/3b1ed530-5626-4451-b6c5-d4594e7e8aaa/vq-rdwwpzMS3AGIKKdW0_GI1zDc.jpg","https://platform.cstatic-images.com/large/in/v2/83450462-a46f-5878-99f8-b4361d78750e/3b1ed530-5626-4451-b6c5-d4594e7e8aaa/N5-2-Mid_fDdgr_YLslbBpw95bU.jpg","https://platform.cstatic-images.com/large/in/v2/83450462-a46f-5878-99f8-b4361d78750e/3b1ed530-5626-4451-b6c5-d4594e7e8aaa/UECWnpoJiW6_7UC6ZC898JA7otc.jpg","https://platform.cstatic-images.com/large/in/v2/83450462-a46f-5878-99f8-b4361d78750e/3b1ed530-5626-4451-b6c5-d4594e7e8aaa/n5ajyZRZzLrPed-BrNzHtDfMOMQ.jpg","https://platform.cstatic-images.com/large/in/v2/83450462-a46f-5878-99f8-b4361d78750e/3b1ed530-5626-4451-b6c5-d4594e7e8aaa/OYUY4ka88vXjxk2rCiMNa2ToQbk.jpg","$24,998","64,397 mi.","Est. $459/mo","https://www.cars.com/vehicledetail/3455049d-9c23-432d-9b1c-d81e023b1bee/","Used 2016 Toyota RAV4 Hybrid Limited","Good Deal","","CarMax Fairfield","","Check Availability","Fairfield, CA (54 mi)",""
"https://platform.cstatic-images.com/large/in/v2/6ad76a76-401e-58e7-88ab-93cb4213a636/a344d16c-5b39-4011-8e71-e0c3feccbc5d/rKab12EwkGEuiA_0TQYNTLPua7I.jpg","https://platform.cstatic-images.com/large/in/v2/6ad76a76-401e-58e7-88ab-93cb4213a636/a344d16c-5b39-4011-8e71-e0c3feccbc5d/x9ZMkHPRAGZXdgfkwvbKkticSNY.jpg","https://platform.cstatic-images.com/large/in/v2/6ad76a76-401e-58e7-88ab-93cb4213a636/a344d16c-5b39-4011-8e71-e0c3feccbc5d/InKlENP1dlvOzDtZzPOiNOBxl8c.jpg","https://platform.cstatic-images.com/large/in/v2/6ad76a76-401e-58e7-88ab-93cb4213a636/a344d16c-5b39-4011-8e71-e0c3feccbc5d/UECWnpoJiW6_7UC6ZC898JA7otc.jpg","https://platform.cstatic-images.com/large/in/v2/6ad76a76-401e-58e7-88ab-93cb4213a636/a344d16c-5b39-4011-8e71-e0c3feccbc5d/pFX-0r8rkGpM3HgPZar0R6OTsF0.jpg","https://platform.cstatic-images.com/large/in/v2/6ad76a76-401e-58e7-88ab-93cb4213a636/a344d16c-5b39-4011-8e71-e0c3feccbc5d/BVPP80Z8sjtujKXLP0AAi35eaUM.jpg","$33,998","36,137 mi.","Est. $625/mo","https://www.cars.com/vehicledetail/ef48fa0b-3c17-4fe8-a15f-05455ddcc737/","Used 2022 Toyota RAV4 Hybrid SE","Good Deal","","CarMax Fremont","","Check Availability","Fremont, CA (91 mi)",""
"https://platform.cstatic-images.com/large/in/v2/7e18de68-60a2-5ab5-99ee-6a5fb1de648d/f7a3a3c6-6981-4b80-b286-47ddc3fdf9a4/4crku6FtcDdh8guKQhydWY4xnsk.jpg","https://platform.cstatic-images.com/large/in/v2/7e18de68-60a2-5ab5-99ee-6a5fb1de648d/f7a3a3c6-6981-4b80-b286-47ddc3fdf9a4/NAViXk59bWR3CnSejnXbh0g7ZiM.jpg","https://platform.cstatic-images.com/large/in/v2/7e18de68-60a2-5ab5-99ee-6a5fb1de648d/f7a3a3c6-6981-4b80-b286-47ddc3fdf9a4/hhHwAPlFJAHOw9ebOsaPY2ubCWg.jpg","https://platform.cstatic-images.com/large/in/v2/7e18de68-60a2-5ab5-99ee-6a5fb1de648d/f7a3a3c6-6981-4b80-b286-47ddc3fdf9a4/lR601iobuUVk8PX6yPPV7laE7RQ.jpg","https://platform.cstatic-images.com/large/in/v2/7e18de68-60a2-5ab5-99ee-6a5fb1de648d/f7a3a3c6-6981-4b80-b286-47ddc3fdf9a4/Q6Y2T5ry8CCkRXBrIu48noQkEfg.jpg","https://platform.cstatic-images.com/large/in/v2/7e18de68-60a2-5ab5-99ee-6a5fb1de648d/f7a3a3c6-6981-4b80-b286-47ddc3fdf9a4/E5erXMOJseX13Hd7mSDLCXjy-yU.jpg","$32,268","18,815 mi.","Est. $593/mo","https://www.cars.com/vehicledetail/4e996c36-d097-4d1a-a5ed-cfe1dd9bfacb/","Used 2025 Toyota RAV4 Hybrid LE","Good Deal","","Hertz Car Sales Roseville","","Check Availability","Roseville, CA (3 mi)","$749"
"https://platform.cstatic-images.com/large/in/v2/877ed8e2-20a9-4890-bca1-da832d28a44f/262a4471-92c0-451b-bade-e237ec5eeca0/pBlS8pNnU6CxR0tYgrDKx_lFC2w.jpg","https://platform.cstatic-images.com/large/in/v2/877ed8e2-20a9-4890-bca1-da832d28a44f/262a4471-92c0-451b-bade-e237ec5eeca0/zJR6HvF0jG-1Rs3vLUwT7NxVQu8.jpg","https://platform.cstatic-images.com/large/in/v2/877ed8e2-20a9-4890-bca1-da832d28a44f/262a4471-92c0-451b-bade-e237ec5eeca0/dB6ESGMxo57ZBGeao_m2VjSDgvQ.jpg","https://platform.cstatic-images.com/large/in/v2/877ed8e2-20a9-4890-bca1-da832d28a44f/262a4471-92c0-451b-bade-e237ec5eeca0/ih0b_gGbPa0MTB-xw8Uxg5HENEA.jpg","https://platform.cstatic-images.com/large/in/v2/877ed8e2-20a9-4890-bca1-da832d28a44f/262a4471-92c0-451b-bade-e237ec5eeca0/qw_ag_v-EQulq2mol7oho9N-U74.jpg","https://platform.cstatic-images.com/large/in/v2/877ed8e2-20a9-4890-bca1-da832d28a44f/262a4471-92c0-451b-bade-e237ec5eeca0/VPv2O2IORhafgr7QNthVeEO6a9E.jpg","$18,395","112,785 mi.","Est. $338/mo","https://www.cars.com/vehicledetail/49482a1a-0ce9-4291-92cb-45a7f916e5de/","Used 2017 Toyota RAV4 Hybrid Limited","Good Deal","","Key Acura of Reno","4.6","Check Availability","Reno, NV (96 mi)",""
"https://platform.cstatic-images.com/large/in/v2/0b833cac-6e17-4ea9-850b-b22f99d4a066/bb6972d7-2143-4376-82e7-a687d58d5225/b1xkeQYilv_xiyiZMTR4oKLFT1Q.jpg","https://platform.cstatic-images.com/large/in/v2/0b833cac-6e17-4ea9-850b-b22f99d4a066/bb6972d7-2143-4376-82e7-a687d58d5225/7uDnZuo548IAskDt_AmbgV3IWiQ.jpg","https://platform.cstatic-images.com/large/in/v2/0b833cac-6e17-4ea9-850b-b22f99d4a066/bb6972d7-2143-4376-82e7-a687d58d5225/o4JtAwiEj0JRi-tOO57ohYkEqlc.jpg","https://platform.cstatic-images.com/large/in/v2/0b833cac-6e17-4ea9-850b-b22f99d4a066/bb6972d7-2143-4376-82e7-a687d58d5225/zCX6J2VMQE7o-MYpTgI1Az0G-7g.jpg","https://platform.cstatic-images.com/large/in/v2/0b833cac-6e17-4ea9-850b-b22f99d4a066/bb6972d7-2143-4376-82e7-a687d58d5225/2lDNxevgQhj2ka8GzyJUFWLmvek.jpg","https://platform.cstatic-images.com/large/in/v2/0b833cac-6e17-4ea9-850b-b22f99d4a066/bb6972d7-2143-4376-82e7-a687d58d5225/Q_8yJsfb7ca-pt89sgyCDMZUSmc.jpg","$18,996","100,184 mi.","Est. $349/mo","https://www.cars.com/vehicledetail/7445530e-ce93-4888-89ae-85ec7c0ccdb0/","Used 2017 Toyota RAV4 Hybrid SE","Good Deal","High Demand","EchoPark Automotive Sacramento - Roseville","4.8","Check Availability","Roseville, CA (4 mi)","$403"
"https://platform.cstatic-images.com/large/in/v2/7a77fc35-dd0b-5041-b784-5cc20953c0f8/8d6d8960-576c-4492-8f06-0272739306e5/9vRWpkRl0hAcTMARIyLWxgY-Dts.jpg","https://platform.cstatic-images.com/large/in/v2/7a77fc35-dd0b-5041-b784-5cc20953c0f8/8d6d8960-576c-4492-8f06-0272739306e5/MuMPjNHrdxjhl7u9EEKDjOUU-z0.jpg","https://platform.cstatic-images.com/large/in/v2/7a77fc35-dd0b-5041-b784-5cc20953c0f8/8d6d8960-576c-4492-8f06-0272739306e5/1GY88VidC-2ij0O4Cx0VXyyahSM.jpg","https://platform.cstatic-images.com/large/in/v2/7a77fc35-dd0b-5041-b784-5cc20953c0f8/8d6d8960-576c-4492-8f06-0272739306e5/UNMo18eXD2PISU5pk2NbLzF_LaQ.jpg","https://platform.cstatic-images.com/large/in/v2/7a77fc35-dd0b-5041-b784-5cc20953c0f8/8d6d8960-576c-4492-8f06-0272739306e5/4IhSnLrG6yDSfaC0ukiXGOJNmUE.jpg","https://platform.cstatic-images.com/large/in/v2/7a77fc35-dd0b-5041-b784-5cc20953c0f8/8d6d8960-576c-4492-8f06-0272739306e5/YZjGiM-YHeQltdMMxAdnpEgdCss.jpg","$38,691","23,150 mi.","Est. $711/mo","https://www.cars.com/vehicledetail/b8aacc6f-5fdd-4423-8bf6-d80757983586/","Used 2025 Toyota RAV4 Hybrid XLE","Good Deal","","Tracy Toyota","4.8","Check Availability","Tracy, CA (66 mi)",""
"https://platform.cstatic-images.com/large/in/v2/4da27434-28ec-439a-8051-3103cf14b74e/68fd13ac-b75a-4631-9bd5-ef5a1688ffa6/SMmVVmIteBcbLtusYRTmqL22eKc.jpg","https://platform.cstatic-images.com/large/in/v2/4da27434-28ec-439a-8051-3103cf14b74e/68fd13ac-b75a-4631-9bd5-ef5a1688ffa6/vy4hBx7NbSRxNL-JbxBm1tsSm1U.jpg","https://platform.cstatic-images.com/large/in/v2/4da27434-28ec-439a-8051-3103cf14b74e/68fd13ac-b75a-4631-9bd5-ef5a1688ffa6/ZeQ2wvsZt6fTtVxJQXExtui-iJA.jpg","https://platform.cstatic-images.com/large/in/v2/4da27434-28ec-439a-8051-3103cf14b74e/68fd13ac-b75a-4631-9bd5-ef5a1688ffa6/UECWnpoJiW6_7UC6ZC898JA7otc.jpg","https://platform.cstatic-images.com/large/in/v2/4da27434-28ec-439a-8051-3103cf14b74e/68fd13ac-b75a-4631-9bd5-ef5a1688ffa6/RFN8ys8XYn_LkWVWi2UysmDNAWw.jpg","https://platform.cstatic-images.com/large/in/v2/4da27434-28ec-439a-8051-3103cf14b74e/68fd13ac-b75a-4631-9bd5-ef5a1688ffa6/tTIAOaxIod-kFu58_Iemffb_UPY.jpg","$31,998","56,068 mi.","Est. $588/mo","https://www.cars.com/vehicledetail/1b05554c-d8c5-4f68-90dc-54ad27f0c9c4/?attribution_type=ship","Used 2020 Toyota RAV4 Hybrid XSE","Good Deal","","CarMax Oceanside","4.1","Check Availability","$149 delivery to Roseville, CA (5 mi)",""
"https://platform.cstatic-images.com/large/in/v2/f9887d99-8a2c-56e3-9663-cf1c9aec627b/dd76a65b-fc0f-4e13-9b00-acfa1f63cd14/peGrCQrIzLH3klg-aWmJjxMZ4to.jpg","https://platform.cstatic-images.com/large/in/v2/f9887d99-8a2c-56e3-9663-cf1c9aec627b/dd76a65b-fc0f-4e13-9b00-acfa1f63cd14/bg7u6ynXmluU_PcH5nXR-Ays35k.jpg","https://platform.cstatic-images.com/large/in/v2/f9887d99-8a2c-56e3-9663-cf1c9aec627b/dd76a65b-fc0f-4e13-9b00-acfa1f63cd14/zULhA1wqYfG0AihK2GS8slA1xdM.jpg","https://platform.cstatic-images.com/large/in/v2/f9887d99-8a2c-56e3-9663-cf1c9aec627b/dd76a65b-fc0f-4e13-9b00-acfa1f63cd14/UECWnpoJiW6_7UC6ZC898JA7otc.jpg","https://platform.cstatic-images.com/large/in/v2/f9887d99-8a2c-56e3-9663-cf1c9aec627b/dd76a65b-fc0f-4e13-9b00-acfa1f63cd14/AwyZ1TpnhEFagvL0gfGI6Ll6iVU.jpg","https://platform.cstatic-images.com/large/in/v2/f9887d99-8a2c-56e3-9663-cf1c9aec627b/dd76a65b-fc0f-4e13-9b00-acfa1f63cd14/BZvtcwxGD-D8zEt1JAoFf_xgOio.jpg","$39,998","29,412 mi.","Est. $735/mo","https://www.cars.com/vehicledetail/cea89999-3ee9-45be-bba3-5ef365943c3b/?attribution_type=ship","Used 2024 Toyota RAV4 Hybrid XLE Premium","Great Deal","","CarMax Palm Desert","","Check Availability","$149 delivery to Roseville, CA (5 mi)",""
"https://platform.cstatic-images.com/large/in/v2/f9887d99-8a2c-56e3-9663-cf1c9aec627b/dd76a65b-fc0f-4e13-9b00-acfa1f63cd14/peGrCQrIzLH3klg-aWmJjxMZ4to.jpg","https://platform.cstatic-images.com/large/in/v2/f9887d99-8a2c-56e3-9663-cf1c9aec627b/dd76a65b-fc0f-4e13-9b00-acfa1f63cd14/bg7u6ynXmluU_PcH5nXR-Ays35k.jpg","https://platform.cstatic-images.com/large/in/v2/f9887d99-8a2c-56e3-9663-cf1c9aec627b/dd76a65b-fc0f-4e13-9b00-acfa1f63cd14/zULhA1wqYfG0AihK2GS8slA1xdM.jpg","https://platform.cstatic-images.com/large/in/v2/f9887d99-8a2c-56e3-9663-cf1c9aec627b/dd76a65b-fc0f-4e13-9b00-acfa1f63cd14/UECWnpoJiW6_7UC6ZC898JA7otc.jpg","https://platform.cstatic-images.com/large/in/v2/f9887d99-8a2c-56e3-9663-cf1c9aec627b/dd76a65b-fc0f-4e13-9b00-acfa1f63cd14/AwyZ1TpnhEFagvL0gfGI6Ll6iVU.jpg","https://platform.cstatic-images.com/large/in/v2/f9887d99-8a2c-56e3-9663-cf1c9aec627b/dd76a65b-fc0f-4e13-9b00-acfa1f63cd14/BZvtcwxGD-D8zEt1JAoFf_xgOio.jpg","$39,998","29,412 mi.","Est. $735/mo","https://www.cars.com/vehicledetail/cea89999-3ee9-45be-bba3-5ef365943c3b/?attribution_type=ship","Used 2024 Toyota RAV4 Hybrid XLE Premium","Great Deal","","CarMax Palm Desert","","","$149 delivery to Roseville, CA (5 mi)",""
"https://platform.cstatic-images.com/large/in/v2/8bff8bdc-83ac-59d2-b31e-13f635516bbc/a12cbbb4-000f-40da-8246-2796806eacdb/dY1f8Ia6YE9mSbVSqP5lsaVCA8Q.jpg","https://platform.cstatic-images.com/large/in/v2/8bff8bdc-83ac-59d2-b31e-13f635516bbc/a12cbbb4-000f-40da-8246-2796806eacdb/vrMG2MTCKMg6DABWa9cGPUPmjn4.jpg","https://platform.cstatic-images.com/large/in/v2/8bff8bdc-83ac-59d2-b31e-13f635516bbc/a12cbbb4-000f-40da-8246-2796806eacdb/CAvNKkXeZdmd3A87s8ZfY0C6Ugk.jpg","https://platform.cstatic-images.com/large/in/v2/8bff8bdc-83ac-59d2-b31e-13f635516bbc/a12cbbb4-000f-40da-8246-2796806eacdb/Y2N150F70OTXvP78Smwui7dBz1I.jpg","https://platform.cstatic-images.com/large/in/v2/8bff8bdc-83ac-59d2-b31e-13f635516bbc/a12cbbb4-000f-40da-8246-2796806eacdb/kGScEiFUb60jGR9o9fuilQUJ1fk.jpg","https://platform.cstatic-images.com/large/in/v2/8bff8bdc-83ac-59d2-b31e-13f635516bbc/a12cbbb4-000f-40da-8246-2796806eacdb/KTjAGXHxRCghDIuikoJHt7sFnn4.jpg","$33,000","40,582 mi.","Est. $606/mo","https://www.cars.com/vehicledetail/895dd67a-8128-4c92-8fde-51b88054e097/?attribution_type=isa","Certified 2023 Toyota RAV4 Hybrid LE","Good Deal","Certified Pre-Owned","Toyota Vallejo","4.8","Check Availability","Vallejo, CA (64 mi)",""
"https://platform.cstatic-images.com/large/in/v2/f233a816-bfeb-5d0a-a8eb-018f7af85a57/8c85318d-0b82-4056-9813-a1f0f0d4e7b1/S2OuFE1RldgaiPmMDlC1trIVpK0.jpg","https://platform.cstatic-images.com/large/in/v2/f233a816-bfeb-5d0a-a8eb-018f7af85a57/8c85318d-0b82-4056-9813-a1f0f0d4e7b1/DPgXxck9ALdPYzzVBsZ74SK_PBM.jpg","https://platform.cstatic-images.com/large/in/v2/f233a816-bfeb-5d0a-a8eb-018f7af85a57/8c85318d-0b82-4056-9813-a1f0f0d4e7b1/I9rlQbbyO5A92VKbiCxLlzI1tK4.jpg","https://platform.cstatic-images.com/large/in/v2/f233a816-bfeb-5d0a-a8eb-018f7af85a57/8c85318d-0b82-4056-9813-a1f0f0d4e7b1/tKYCVNwmAV0d4xx6qpMJDXbdODk.jpg","https://platform.cstatic-images.com/large/in/v2/f233a816-bfeb-5d0a-a8eb-018f7af85a57/8c85318d-0b82-4056-9813-a1f0f0d4e7b1/cgQIUDmiN72kKGE5nItGAbxlq0U.jpg","https://platform.cstatic-images.com/large/in/v2/f233a816-bfeb-5d0a-a8eb-018f7af85a57/8c85318d-0b82-4056-9813-a1f0f0d4e7b1/2W3vrjbPaPFbHqY5Ws32q0MYdEA.jpg","$39,999","25,461 mi.","Est. $735/mo","https://www.cars.com/vehicledetail/b6957f12-b9d6-48d3-acfb-d5ed1c74059e/","Used 2024 Toyota RAV4 Hybrid SE","Good Deal","","Land Rover Rocklin","4.8","Check Availability","Rocklin, CA (8 mi)","$1.2K"
