"tablescraper-selected-row src","tablescraper-selected-row src 2","tablescraper-selected-row src 3","tablescraper-selected-row src 4","tablescraper-selected-row src 5","tablescraper-selected-row src 6","spark-body-larger","datum-icon","tablescraper-selected-row","tablescraper-selected-row href","spark-body","tablescraper-selected-row 2","tablescraper-selected-row 3","spark-body-small","datum-icon 2","tablescraper-selected-row 4","datum-icon 3","datum-icon 4"
"https://platform.cstatic-images.com/large/in/v2/308c72d1-b466-5983-bd0e-6137344fa353/0993076e-aab2-4674-95a8-7917e0b88784/3SzCxqyeRGaT7vG2-dHJnAeydkU.jpg","https://platform.cstatic-images.com/large/in/v2/308c72d1-b466-5983-bd0e-6137344fa353/0993076e-aab2-4674-95a8-7917e0b88784/9n9I2rTj1dAfoU8nQIKcF4AgnF4.jpg","https://platform.cstatic-images.com/large/in/v2/308c72d1-b466-5983-bd0e-6137344fa353/0993076e-aab2-4674-95a8-7917e0b88784/N5AvQb8XyOX1du-SK9ZMqBJV5QI.jpg","https://platform.cstatic-images.com/large/in/v2/308c72d1-b466-5983-bd0e-6137344fa353/0993076e-aab2-4674-95a8-7917e0b88784/OsGPlUDY6jZuY7gpt9U2clLc2_0.jpg","https://platform.cstatic-images.com/large/in/v2/308c72d1-b466-5983-bd0e-6137344fa353/0993076e-aab2-4674-95a8-7917e0b88784/5HF47dLyKVgbGOrnfJlarofEltI.jpg","https://platform.cstatic-images.com/large/in/v2/308c72d1-b466-5983-bd0e-6137344fa353/0993076e-aab2-4674-95a8-7917e0b88784/q4ZYbV3cZ3tscMo-7XK3F_0xQdI.jpg","$34,000","41,269 mi.","Est. $625/mo","https://www.cars.com/vehicledetail/f9a805d1-aa8f-4247-9912-dca51c3b353a/","Certified 2023 Toyota RAV4 Hybrid XLE","Good Deal","Certified Pre-Owned","Ron Dupratt Ford","4.8","Check Availability","Dixon, CA (34 mi)",""
"https://platform.cstatic-images.com/large/in/v2/e5826b40-2884-526f-ad67-a363fd583107/08fddf9d-420b-4da4-bb07-c69da165e3af/DANdO7y_GIZ1ueqtPt521FRS9G4.jpg","https://platform.cstatic-images.com/large/in/v2/e5826b40-2884-526f-ad67-a363fd583107/08fddf9d-420b-4da4-bb07-c69da165e3af/cEFaBPLjlf82T4YMupJfSWqKYaA.jpg","https://platform.cstatic-images.com/large/in/v2/e5826b40-2884-526f-ad67-a363fd583107/08fddf9d-420b-4da4-bb07-c69da165e3af/EBxkLPCeL-C8zpXp4d3fWTSu2xk.jpg","https://platform.cstatic-images.com/large/in/v2/e5826b40-2884-526f-ad67-a363fd583107/08fddf9d-420b-4da4-bb07-c69da165e3af/UECWnpoJiW6_7UC6ZC898JA7otc.jpg","https://platform.cstatic-images.com/large/in/v2/e5826b40-2884-526f-ad67-a363fd583107/08fddf9d-420b-4da4-bb07-c69da165e3af/naf7Jj_de-cnJOuE-W3ZxpsWc6g.jpg","https://platform.cstatic-images.com/large/in/v2/e5826b40-2884-526f-ad67-a363fd583107/08fddf9d-420b-4da4-bb07-c69da165e3af/wawE7-kerftXgLMT0NeKL9z-8yw.jpg","$32,998","21,066 mi.","Est. $606/mo","https://www.cars.com/vehicledetail/4d17f0b7-8625-4d40-8f15-55a850f6e82f/","Used 2025 Toyota RAV4 Hybrid LE","Great Deal","","CarMax Pleasant Hill","4.2","Check Availability","Pleasant Hill, CA (66 mi)",""
"https://platform.cstatic-images.com/large/in/v2/4a098ca3-270e-5bbe-ab7f-fec880af9b1d/3cefce2f-0510-43f7-8c2e-a004f49b0ece/Qri8LeWWXIgc98Lvle9HWRMPlQg.jpg","https://platform.cstatic-images.com/large/in/v2/4a098ca3-270e-5bbe-ab7f-fec880af9b1d/3cefce2f-0510-43f7-8c2e-a004f49b0ece/rSsU-724tlECMwMGPcylQ-KxYlo.jpg","https://platform.cstatic-images.com/large/in/v2/4a098ca3-270e-5bbe-ab7f-fec880af9b1d/3cefce2f-0510-43f7-8c2e-a004f49b0ece/UBbN2zncEr2gEpBbCh6YZA6P_PI.jpg","https://platform.cstatic-images.com/large/in/v2/4a098ca3-270e-5bbe-ab7f-fec880af9b1d/3cefce2f-0510-43f7-8c2e-a004f49b0ece/UECWnpoJiW6_7UC6ZC898JA7otc.jpg","https://platform.cstatic-images.com/large/in/v2/4a098ca3-270e-5bbe-ab7f-fec880af9b1d/3cefce2f-0510-43f7-8c2e-a004f49b0ece/60V-q_gf0giOv8pwLGAvSOX8KHg.jpg","https://platform.cstatic-images.com/large/in/v2/4a098ca3-270e-5bbe-ab7f-fec880af9b1d/3cefce2f-0510-43f7-8c2e-a004f49b0ece/rQ_wMsKWi_ICw_naCC4WoaIGa1U.jpg","$41,998","20,347 mi.","Est. $772/mo","https://www.cars.com/vehicledetail/ba07ebda-2331-481d-a2b8-8c40ee984068/","Used 2024 Toyota RAV4 Hybrid XLE Premium","Good Deal","","CarMax Santa Rosa","4.7","Check Availability","Santa Rosa, CA (81 mi)",""
"https://platform.cstatic-images.com/large/in/v2/1c607745-aa81-522f-81c7-6797f4f972a8/e8143d1a-d528-4df3-aef7-edf05e89f180/dUmEwo1Vn33FHdaQ2Jw25fkg5LY.jpg","https://platform.cstatic-images.com/large/in/v2/1c607745-aa81-522f-81c7-6797f4f972a8/e8143d1a-d528-4df3-aef7-edf05e89f180/MAVEkIfiIqRbomZdmQIBUmNOcBg.jpg","https://platform.cstatic-images.com/large/in/v2/1c607745-aa81-522f-81c7-6797f4f972a8/e8143d1a-d528-4df3-aef7-edf05e89f180/fApWk3k1jMdEtC37vuf8JsCPdlc.jpg","https://platform.cstatic-images.com/large/in/v2/1c607745-aa81-522f-81c7-6797f4f972a8/e8143d1a-d528-4df3-aef7-edf05e89f180/UECWnpoJiW6_7UC6ZC898JA7otc.jpg","https://platform.cstatic-images.com/large/in/v2/1c607745-aa81-522f-81c7-6797f4f972a8/e8143d1a-d528-4df3-aef7-edf05e89f180/-L_LtOvAjfmJgjKjH3dwx8GfTO0.jpg","https://platform.cstatic-images.com/large/in/v2/1c607745-aa81-522f-81c7-6797f4f972a8/e8143d1a-d528-4df3-aef7-edf05e89f180/VqU3JaCgIA_Tqm4ncFc7hYkk5aE.jpg","$35,998","55,058 mi.","Est. $661/mo","https://www.cars.com/vehicledetail/15102e1c-5182-410b-8764-e781fad5f5a4/","Used 2023 Toyota RAV4 Hybrid XSE","Good Deal","","CarMax Serramonte","4.2","Check Availability","Colma, CA (96 mi)",""
"https://platform.cstatic-images.com/large/in/v2/7a717f3f-b78c-5208-bbcd-2a318776d9ea/65cd8d50-8aa7-468b-a1b9-9d3ab846cb72/Ed_cpBXPDfftj9lKyDfjDTYTK6U.jpg","https://platform.cstatic-images.com/large/in/v2/7a717f3f-b78c-5208-bbcd-2a318776d9ea/65cd8d50-8aa7-468b-a1b9-9d3ab846cb72/Kwe2cZ9ShWIO4Eg-rPrvkvQmewg.jpg","https://platform.cstatic-images.com/large/in/v2/7a717f3f-b78c-5208-bbcd-2a318776d9ea/65cd8d50-8aa7-468b-a1b9-9d3ab846cb72/CbYaXRZ5KdDRIUpB9H2ljz3gQFE.jpg","https://platform.cstatic-images.com/large/in/v2/7a717f3f-b78c-5208-bbcd-2a318776d9ea/65cd8d50-8aa7-468b-a1b9-9d3ab846cb72/wfP5XFC4i1nnuvvmmIZVwCEcCHE.jpg","https://platform.cstatic-images.com/large/in/v2/7a717f3f-b78c-5208-bbcd-2a318776d9ea/65cd8d50-8aa7-468b-a1b9-9d3ab846cb72/Nz7aVPFoBivPVEhhdZsq_R_IGt0.jpg","https://platform.cstatic-images.com/large/in/v2/7a717f3f-b78c-5208-bbcd-2a318776d9ea/65cd8d50-8aa7-468b-a1b9-9d3ab846cb72/Qut9hnF0d8qqz-_pVLaTVZoi7ew.jpg","$34,691","34,968 mi.","Est. $637/mo","https://www.cars.com/vehicledetail/0a9d6c2b-1651-40d3-9d59-6ad0208bffd9/","Used 2021 Toyota RAV4 Hybrid SE","Good Deal","High Demand","Victory Toyota of San Bruno","4.5","Check Availability","San Bruno, CA (97 mi)",""
"https://platform.cstatic-images.com/large/in/v2/f26b1e7d-00bb-5962-ba66-cc8294b6172e/352feacd-5836-4a5c-8ee9-a554b25a8d2b/hH9TJ4RRe7Qh_C6anRZo0zHhugM.jpg","https://platform.cstatic-images.com/large/in/v2/f26b1e7d-00bb-5962-ba66-cc8294b6172e/352feacd-5836-4a5c-8ee9-a554b25a8d2b/MuPVwn64BoyZuYSc-uzizgYk5sE.jpg","https://platform.cstatic-images.com/large/in/v2/f26b1e7d-00bb-5962-ba66-cc8294b6172e/352feacd-5836-4a5c-8ee9-a554b25a8d2b/UoQm9Spz3V7gNSFIGRdxGAGAzyM.jpg","https://platform.cstatic-images.com/large/in/v2/f26b1e7d-00bb-5962-ba66-cc8294b6172e/352feacd-5836-4a5c-8ee9-a554b25a8d2b/4HcSqelPIemE4UybB-H_eI-78Ks.jpg","https://platform.cstatic-images.com/large/in/v2/f26b1e7d-00bb-5962-ba66-cc8294b6172e/352feacd-5836-4a5c-8ee9-a554b25a8d2b/7tLrQzop3ouGwxL517mDEvb0q60.jpg","https://platform.cstatic-images.com/large/in/v2/f26b1e7d-00bb-5962-ba66-cc8294b6172e/352feacd-5836-4a5c-8ee9-a554b25a8d2b/wkIiAy5m--kvMVaQisfP9jXSOyI.jpg","$35,881","53,333 mi.","Est. $659/mo","https://www.cars.com/vehicledetail/12ae822e-5b23-43d0-91ea-1fccb30be5d8/","Used 2023 Toyota RAV4 Hybrid SE","Good Deal","High Demand","Hansel Acura","4.5","Check Availability","Santa Rosa, CA (81 mi)","$110"
"https://platform.cstatic-images.com/large/in/v2/b41f01b5-3943-5013-81ce-2d8fb83ba926/3a8ac4f7-888d-4ca7-af2d-302c1318b59c/Hk4jX7zTel4_EAIyR7LZqI9bNo4.jpg","https://platform.cstatic-images.com/large/in/v2/b41f01b5-3943-5013-81ce-2d8fb83ba926/3a8ac4f7-888d-4ca7-af2d-302c1318b59c/OovmkDZ1-Tt1T0sUUSiJaiQBXFI.jpg","https://platform.cstatic-images.com/large/in/v2/b41f01b5-3943-5013-81ce-2d8fb83ba926/3a8ac4f7-888d-4ca7-af2d-302c1318b59c/vv9Iz3hbob4gEjVLNxhpz2rGg6s.jpg","https://platform.cstatic-images.com/large/in/v2/b41f01b5-3943-5013-81ce-2d8fb83ba926/3a8ac4f7-888d-4ca7-af2d-302c1318b59c/4uFjd-54DvBGkaAW8hs6nB3DCEw.jpg","https://platform.cstatic-images.com/large/in/v2/b41f01b5-3943-5013-81ce-2d8fb83ba926/3a8ac4f7-888d-4ca7-af2d-302c1318b59c/xOy2XQOKB7Ju_uZf2NCOua_fHqU.jpg","https://platform.cstatic-images.com/large/in/v2/b41f01b5-3943-5013-81ce-2d8fb83ba926/3a8ac4f7-888d-4ca7-af2d-302c1318b59c/p35hEPqTreHMPPqabjOXVlTwkPY.jpg","$32,634","19,728 mi.","Est. $599/mo","https://www.cars.com/vehicledetail/f7b64d03-9206-489f-a860-45dac2e9d18e/","Used 2025 Toyota RAV4 Hybrid LE","Good Deal","","Hertz Car Sales Stockton","","Check Availability","Stockton, CA (47 mi)",""
"https://platform.cstatic-images.com/large/in/v2/ac812dc3-b9ba-5fd8-8921-2062271d6a39/6df9939a-0c17-4f15-938b-4644163c0658/UaL5mwOcVFXU_uiUhSGvIYJia7M.jpg","https://platform.cstatic-images.com/large/in/v2/ac812dc3-b9ba-5fd8-8921-2062271d6a39/6df9939a-0c17-4f15-938b-4644163c0658/m8kN9IfklyPdIll9BT5LVR0fXOg.jpg","https://platform.cstatic-images.com/large/in/v2/ac812dc3-b9ba-5fd8-8921-2062271d6a39/6df9939a-0c17-4f15-938b-4644163c0658/UepYlZRPko0h6MN3qwga9WSH1ug.jpg","https://platform.cstatic-images.com/large/in/v2/ac812dc3-b9ba-5fd8-8921-2062271d6a39/6df9939a-0c17-4f15-938b-4644163c0658/P4VlaE3p2820mACvAojQVjpscMg.jpg","https://platform.cstatic-images.com/large/in/v2/ac812dc3-b9ba-5fd8-8921-2062271d6a39/6df9939a-0c17-4f15-938b-4644163c0658/_6FV6qfdySeyczQDs5OW7vhfji4.jpg","https://platform.cstatic-images.com/large/in/v2/ac812dc3-b9ba-5fd8-8921-2062271d6a39/6df9939a-0c17-4f15-938b-4644163c0658/XTyCB3BQN_L7jFiVgPo_ewa6i94.jpg","$31,662","26,640 mi.","Est. $582/mo","https://www.cars.com/vehicledetail/510b0029-33ca-4e05-bb60-35fc5f91da1c/","Used 2025 Toyota RAV4 Hybrid LE","Good Deal","","Hertz Car Sales Sacramento","","Check Availability","Sacramento, CA (10 mi)",""
"https://platform.cstatic-images.com/large/in/v2/6a9bee23-730c-50f4-985b-74b35efbde20/e1c9b64b-a5f1-4eaa-b08d-1e20c2a642fc/_4hYacvj7hmOvzIzENZ4mFgORWw.jpg","https://platform.cstatic-images.com/large/in/v2/6a9bee23-730c-50f4-985b-74b35efbde20/e1c9b64b-a5f1-4eaa-b08d-1e20c2a642fc/F9u9jrSn9ykBLd16YlLtAc4gdjg.jpg","https://platform.cstatic-images.com/large/in/v2/6a9bee23-730c-50f4-985b-74b35efbde20/e1c9b64b-a5f1-4eaa-b08d-1e20c2a642fc/TQANK40CXgJ9BBhZnfH5PNtiaXQ.jpg","https://platform.cstatic-images.com/large/in/v2/6a9bee23-730c-50f4-985b-74b35efbde20/e1c9b64b-a5f1-4eaa-b08d-1e20c2a642fc/UECWnpoJiW6_7UC6ZC898JA7otc.jpg","https://platform.cstatic-images.com/large/in/v2/6a9bee23-730c-50f4-985b-74b35efbde20/e1c9b64b-a5f1-4eaa-b08d-1e20c2a642fc/EJqhOsKDUWS6c7TTYn904HwQZO8.jpg","https://platform.cstatic-images.com/large/in/v2/6a9bee23-730c-50f4-985b-74b35efbde20/e1c9b64b-a5f1-4eaa-b08d-1e20c2a642fc/NHASO2bCZ5PRBwS3ceLjeeoSIfQ.jpg","$27,998","73,272 mi.","Est. $514/mo","https://www.cars.com/vehicledetail/edb4d867-0428-4f11-9788-59a1206d55ba/","Used 2021 Toyota RAV4 Hybrid XLE","Good Deal","","CarMax Sacramento South","","Check Availability","Sacramento, CA (18 mi)",""
"https://platform.cstatic-images.com/large/in/v2/1ba3cb5c-b127-5d76-be62-ad3b7000a526/37206478-0691-4e6c-8c97-7c6dc346279f/Hu9U0wRJlVKN3r_tfOTbIGK2dyY.jpg","https://platform.cstatic-images.com/large/in/v2/1ba3cb5c-b127-5d76-be62-ad3b7000a526/37206478-0691-4e6c-8c97-7c6dc346279f/9WKnHjETq9EOSiU1vLDsqKJnHb4.jpg","https://platform.cstatic-images.com/large/in/v2/1ba3cb5c-b127-5d76-be62-ad3b7000a526/37206478-0691-4e6c-8c97-7c6dc346279f/NpmChfz5QFJWdsQdrfHR5-Af_q8.jpg","https://platform.cstatic-images.com/large/in/v2/1ba3cb5c-b127-5d76-be62-ad3b7000a526/37206478-0691-4e6c-8c97-7c6dc346279f/rIS6zbfmpgDMnGw6fDmYDVLgkws.jpg","https://platform.cstatic-images.com/large/in/v2/1ba3cb5c-b127-5d76-be62-ad3b7000a526/37206478-0691-4e6c-8c97-7c6dc346279f/cmTVEpBgsch4itMY6ME2vZYbYzM.jpg","https://platform.cstatic-images.com/large/in/v2/1ba3cb5c-b127-5d76-be62-ad3b7000a526/37206478-0691-4e6c-8c97-7c6dc346279f/wVk1J1phM_-gc9BFgaDG0hvsJSI.jpg","$37,199","34,180 mi.","Est. $683/mo","https://www.cars.com/vehicledetail/b60b4586-be9c-48fc-9e91-4eed08cce8fa/","Used 2023 Toyota RAV4 Hybrid Limited","Good Deal","High Demand","Magnussen's Toyota Palo Alto","","Check Availability","Palo Alto, CA (100 mi)","$400"
"https://platform.cstatic-images.com/large/in/v2/5263809f-4324-5d11-ae6c-fb79a82b465d/090ce65a-7fcf-44bc-8eed-6c8726169b5a/Q3SL3ziZe2ELmNFXoYu0PUcUguU.jpg","https://platform.cstatic-images.com/large/in/v2/5263809f-4324-5d11-ae6c-fb79a82b465d/090ce65a-7fcf-44bc-8eed-6c8726169b5a/vIXjxK83FlTpO6PZITcDxDbk5gU.jpg","https://platform.cstatic-images.com/large/in/v2/5263809f-4324-5d11-ae6c-fb79a82b465d/090ce65a-7fcf-44bc-8eed-6c8726169b5a/_sj7e5ZrXM7bpxB-u4J733QdRbI.jpg","https://platform.cstatic-images.com/large/in/v2/5263809f-4324-5d11-ae6c-fb79a82b465d/090ce65a-7fcf-44bc-8eed-6c8726169b5a/kGcqHx9ha4YmYtlJl6Hp5L2SGO4.jpg","https://platform.cstatic-images.com/large/in/v2/5263809f-4324-5d11-ae6c-fb79a82b465d/090ce65a-7fcf-44bc-8eed-6c8726169b5a/Hq1AwqwRfK5D2g4CeCvuJLLabnE.jpg","https://platform.cstatic-images.com/large/in/v2/5263809f-4324-5d11-ae6c-fb79a82b465d/090ce65a-7fcf-44bc-8eed-6c8726169b5a/1ZD-rERoHg2DUoJGf9F03JnliO4.jpg","$27,610","72,508 mi.","Est. $507/mo","https://www.cars.com/vehicledetail/42b0280d-454c-4e65-8c39-6cfe7376de23/","Used 2022 Toyota RAV4 Hybrid XLE","Good Deal","","Honda of Oakland","","Check Availability","Oakland, CA (81 mi)","$289"
"https://platform.cstatic-images.com/large/in/v2/35db698d-ed2a-5a52-8c36-57291b62b29b/36b92ef5-54d3-4377-802c-0976e5891a6a/xy_OUj_3TZ8WheU6kkpsPmDBmK0.jpg","https://platform.cstatic-images.com/large/in/v2/35db698d-ed2a-5a52-8c36-57291b62b29b/36b92ef5-54d3-4377-802c-0976e5891a6a/lWFRKg8pPZ1h63LQ4ydbn5ulvSg.jpg","https://platform.cstatic-images.com/large/in/v2/35db698d-ed2a-5a52-8c36-57291b62b29b/36b92ef5-54d3-4377-802c-0976e5891a6a/0SPRUvxHmmBdLcnv9TYMOisrJ70.jpg","https://platform.cstatic-images.com/large/in/v2/35db698d-ed2a-5a52-8c36-57291b62b29b/36b92ef5-54d3-4377-802c-0976e5891a6a/QH5wFlqK1IKywDOZP8ylWjFS1kU.jpg","https://platform.cstatic-images.com/large/in/v2/35db698d-ed2a-5a52-8c36-57291b62b29b/36b92ef5-54d3-4377-802c-0976e5891a6a/vxrUBUVGl0KO1UOJf4WaCXlxFig.jpg","https://platform.cstatic-images.com/large/in/v2/35db698d-ed2a-5a52-8c36-57291b62b29b/36b92ef5-54d3-4377-802c-0976e5891a6a/P8JWfPLteNtNV730BmBsviw845c.jpg","$19,500","127,009 mi.","Est. $358/mo","https://www.cars.com/vehicledetail/3c89d205-e117-42e3-9791-be6b580b4aee/","Used 2019 Toyota RAV4 Hybrid XLE","Good Deal","","OutLet4Cars.com","","Check Availability","Rio Linda, CA (8 mi)","$1.4K"
"https://platform.cstatic-images.com/large/in/v2/47697de9-b570-59cc-94e5-3645d7f68b15/d8caa99c-5d86-49aa-9a15-1fc61577012c/Do_zt77eluPWnCoMh6S1skGaiWc.jpg","https://platform.cstatic-images.com/large/in/v2/47697de9-b570-59cc-94e5-3645d7f68b15/d8caa99c-5d86-49aa-9a15-1fc61577012c/vdr5vBTTato4oYfqIqD1bgXvsEg.jpg","https://platform.cstatic-images.com/large/in/v2/47697de9-b570-59cc-94e5-3645d7f68b15/d8caa99c-5d86-49aa-9a15-1fc61577012c/giENRs3eosHasONOFXjfPQOvIhU.jpg","https://platform.cstatic-images.com/large/in/v2/47697de9-b570-59cc-94e5-3645d7f68b15/d8caa99c-5d86-49aa-9a15-1fc61577012c/8bQMAD85WbNhbh42YyRzzMG1R4M.jpg","https://platform.cstatic-images.com/large/in/v2/47697de9-b570-59cc-94e5-3645d7f68b15/d8caa99c-5d86-49aa-9a15-1fc61577012c/HvCT5Nl_nSvNUInLxqiOui6NgTM.jpg","https://platform.cstatic-images.com/large/in/v2/47697de9-b570-59cc-94e5-3645d7f68b15/d8caa99c-5d86-49aa-9a15-1fc61577012c/3twmrmfcTiFSLWdZ0AoSq8Xf4lE.jpg","$24,988","78,132 mi.","Est. $459/mo","https://www.cars.com/vehicledetail/c902616d-cf14-41c6-94f2-621e82e82a3f/","Used 2019 Toyota RAV4 Hybrid XLE","Good Deal","","Prestige Wholesale","","Check Availability","Sacramento, CA (11 mi)",""
"https://platform.cstatic-images.com/large/in/v2/5180f2d3-a88c-458f-b737-e4f4d2e59d01/26dd1d19-c8c9-4b20-8652-5c8549643dd1/iIBw1Kvixn0NBkEnnhome1IfTOA.jpg","https://platform.cstatic-images.com/large/in/v2/5180f2d3-a88c-458f-b737-e4f4d2e59d01/26dd1d19-c8c9-4b20-8652-5c8549643dd1/zN0Jds1M6vk4FKPzECR5b_JRwTA.jpg","https://platform.cstatic-images.com/large/in/v2/5180f2d3-a88c-458f-b737-e4f4d2e59d01/26dd1d19-c8c9-4b20-8652-5c8549643dd1/FwTlZp9yPEP4zrc6mf7bZw204AU.jpg","https://platform.cstatic-images.com/large/in/v2/5180f2d3-a88c-458f-b737-e4f4d2e59d01/26dd1d19-c8c9-4b20-8652-5c8549643dd1/kr_tXCz70lUFiphjfhNyig3i3Jk.jpg","https://platform.cstatic-images.com/large/in/v2/5180f2d3-a88c-458f-b737-e4f4d2e59d01/26dd1d19-c8c9-4b20-8652-5c8549643dd1/qQw1XIGmRJ3tNXQtCjRAGNCBLK4.jpg","https://platform.cstatic-images.com/large/in/v2/5180f2d3-a88c-458f-b737-e4f4d2e59d01/26dd1d19-c8c9-4b20-8652-5c8549643dd1/J4rcJnfb3OHx9efp51JisNMTFw8.jpg","$19,988","147,389 mi.","Est. $367/mo","https://www.cars.com/vehicledetail/36ecd97f-28e4-48e1-b921-57fc53dafc09/","Used 2019 Toyota RAV4 Hybrid XLE","Good Deal","","Speedy Car Sales","","Check Availability","Sacramento, CA (10 mi)",""
"https://platform.cstatic-images.com/large/in/v2/d90f9575-9d6e-4eb4-ac56-dc63d2310ea2/043888fe-346f-4772-8c9d-346a7f1eb120/vrKLpILsfvcaOXl60Zo1gQb6mwQ.jpg","https://platform.cstatic-images.com/large/in/v2/d90f9575-9d6e-4eb4-ac56-dc63d2310ea2/043888fe-346f-4772-8c9d-346a7f1eb120/SQ2auMRz8Z-1TLog8rQfRVQhAWc.jpg","https://platform.cstatic-images.com/large/in/v2/d90f9575-9d6e-4eb4-ac56-dc63d2310ea2/043888fe-346f-4772-8c9d-346a7f1eb120/XWeCC0wy7jv0IXYE7B-hbrPad-0.jpg","https://platform.cstatic-images.com/large/in/v2/d90f9575-9d6e-4eb4-ac56-dc63d2310ea2/043888fe-346f-4772-8c9d-346a7f1eb120/iC4ozqM5Fy8keelMhQR5IHtbeMg.jpg","https://platform.cstatic-images.com/large/in/v2/d90f9575-9d6e-4eb4-ac56-dc63d2310ea2/043888fe-346f-4772-8c9d-346a7f1eb120/V4fxwEXLqVw0uOiBvtUkYIICkBA.jpg","https://platform.cstatic-images.com/large/in/v2/d90f9575-9d6e-4eb4-ac56-dc63d2310ea2/043888fe-346f-4772-8c9d-346a7f1eb120/jtnJe_bBTLZTgf0Ej_PrU0tSbOg.jpg","$31,999","61,000 mi.","Est. $588/mo","https://www.cars.com/vehicledetail/cc2de07a-2e00-4ef5-9797-10f48378d9d6/","Used 2021 Toyota RAV4 Hybrid SE","Good Deal","","Posh Motors","","Check Availability","Napa, CA (6 mi)",""
