"tablescraper-selected-row src","tablescraper-selected-row src 2","tablescraper-selected-row src 3","tablescraper-selected-row src 4","tablescraper-selected-row src 5","tablescraper-selected-row src 6","spark-body-larger","datum-icon","tablescraper-selected-row","tablescraper-selected-row href","spark-body","tablescraper-selected-row 2","tablescraper-selected-row 3","spark-body-small","datum-icon 2","tablescraper-selected-row 4","datum-icon 3","datum-icon 4"
"https://platform.cstatic-images.com/large/in/v2/4a0a00d0-556e-513c-805e-ec078af2eb68/592f5d65-b714-47e4-b2b2-2bdc3a71317b/x9BZQO_yurENSuKbeNwARDdG0Wc.jpg","https://platform.cstatic-images.com/large/in/v2/4a0a00d0-556e-513c-805e-ec078af2eb68/592f5d65-b714-47e4-b2b2-2bdc3a71317b/-2HsWKmdqSjfSJGH_ybujh8rDCE.jpg","https://platform.cstatic-images.com/large/in/v2/4a0a00d0-556e-513c-805e-ec078af2eb68/592f5d65-b714-47e4-b2b2-2bdc3a71317b/tmhqqAXFDZ4VhqoO0ZPxEstnyJM.jpg","https://platform.cstatic-images.com/large/in/v2/4a0a00d0-556e-513c-805e-ec078af2eb68/592f5d65-b714-47e4-b2b2-2bdc3a71317b/_snoUHC9iNC_S_NvDWRUdvh7rZk.jpg","https://platform.cstatic-images.com/large/in/v2/4a0a00d0-556e-513c-805e-ec078af2eb68/592f5d65-b714-47e4-b2b2-2bdc3a71317b/PzG-HXAkukT0apshqIq2xQxZFFI.jpg","https://platform.cstatic-images.com/large/in/v2/4a0a00d0-556e-513c-805e-ec078af2eb68/592f5d65-b714-47e4-b2b2-2bdc3a71317b/xUXI0BVdle_3HOAi6lmq43nFQDs.jpg","$33,981","41,317 mi.","Est. $624/mo","https://www.cars.com/vehicledetail/4b62413e-fb30-4b0c-8441-9f81d50ccc0f/","Certified 2025 Toyota RAV4 Hybrid LE","Good Deal","Certified Pre-Owned","Fremont Toyota","4.6","Check Availability","Fremont, CA (91 mi)",""
"https://platform.cstatic-images.com/large/in/v2/7887e9f6-8190-54d2-a2ff-3f370cc27dfd/49163686-4075-4c9c-9061-70d6b0a3ac9e/VHXu5OB10Q_mVSku2PXC0yrfjtU.jpg","https://platform.cstatic-images.com/large/in/v2/7887e9f6-8190-54d2-a2ff-3f370cc27dfd/49163686-4075-4c9c-9061-70d6b0a3ac9e/bnZFDbSN2iBFCCTN31eiSbtTFec.jpg","https://platform.cstatic-images.com/large/in/v2/7887e9f6-8190-54d2-a2ff-3f370cc27dfd/49163686-4075-4c9c-9061-70d6b0a3ac9e/l4mVmbxCTconMdGRuMEONKXO-SI.jpg","https://platform.cstatic-images.com/large/in/v2/7887e9f6-8190-54d2-a2ff-3f370cc27dfd/49163686-4075-4c9c-9061-70d6b0a3ac9e/s8RzEnzHdP7KlRxMv7hgRjJrd3I.jpg","https://platform.cstatic-images.com/large/in/v2/7887e9f6-8190-54d2-a2ff-3f370cc27dfd/49163686-4075-4c9c-9061-70d6b0a3ac9e/pJnOlWXJk1J_7sVnSmDcDABszdg.jpg","https://platform.cstatic-images.com/large/in/v2/7887e9f6-8190-54d2-a2ff-3f370cc27dfd/49163686-4075-4c9c-9061-70d6b0a3ac9e/c17k7Z4pI2o7fHUDkf3Z0hTwVBg.jpg","$28,983","74,904 mi.","Est. $532/mo","https://www.cars.com/vehicledetail/a3c7b934-e272-491c-8cd1-7cbc9762b21c/","Certified 2021 Toyota RAV4 Hybrid XLE","Good Deal","Certified Pre-Owned","One Toyota Of Oakland","4.5","Check Availability","Oakland, CA (83 mi)","$200"
"https://platform.cstatic-images.com/large/in/v2/0b833cac-6e17-4ea9-850b-b22f99d4a066/a1ec8b32-f448-4310-b603-757dd82f3735/povWFAt7yEb79xfbplvPjdiCjH8.jpg","https://platform.cstatic-images.com/large/in/v2/0b833cac-6e17-4ea9-850b-b22f99d4a066/a1ec8b32-f448-4310-b603-757dd82f3735/U3HYEloL98H1LFSQErHCu79IKYU.jpg","https://platform.cstatic-images.com/large/in/v2/0b833cac-6e17-4ea9-850b-b22f99d4a066/a1ec8b32-f448-4310-b603-757dd82f3735/8S4kq_EqVLEcYMJ9FMFvqgJFX0k.jpg","https://platform.cstatic-images.com/large/in/v2/0b833cac-6e17-4ea9-850b-b22f99d4a066/a1ec8b32-f448-4310-b603-757dd82f3735/Pqeb-AwYr4Qv2K4-c0MW5Z2S-kM.jpg","https://platform.cstatic-images.com/large/in/v2/0b833cac-6e17-4ea9-850b-b22f99d4a066/a1ec8b32-f448-4310-b603-757dd82f3735/_khx1FaWxKEp61slgSLzBV1KK2E.jpg","https://platform.cstatic-images.com/large/in/v2/0b833cac-6e17-4ea9-850b-b22f99d4a066/a1ec8b32-f448-4310-b603-757dd82f3735/HcYdSZ7k5DbBtIEXV4SdwivwyHs.jpg","$21,496","109,401 mi.","Est. $395/mo","https://www.cars.com/vehicledetail/6e70f9a1-c11f-4e29-9fcf-2f292e073a51/","Used 2021 Toyota RAV4 Hybrid LE","Good Deal","","EchoPark Automotive Sacramento - Roseville","4.8","Check Availability","Roseville, CA (4 mi)","$303"
"https://platform.cstatic-images.com/large/in/v2/7a77fc35-dd0b-5041-b784-5cc20953c0f8/9c400335-f508-483d-802b-b4cf5de9260a/ZB3ULjpr4Yv4BRXqP0j1lA4vyvY.jpg","https://platform.cstatic-images.com/large/in/v2/7a77fc35-dd0b-5041-b784-5cc20953c0f8/9c400335-f508-483d-802b-b4cf5de9260a/in6bOpVAf9QneC4vFMMueMWezYA.jpg","https://platform.cstatic-images.com/large/in/v2/7a77fc35-dd0b-5041-b784-5cc20953c0f8/9c400335-f508-483d-802b-b4cf5de9260a/1GY88VidC-2ij0O4Cx0VXyyahSM.jpg","https://platform.cstatic-images.com/large/in/v2/7a77fc35-dd0b-5041-b784-5cc20953c0f8/9c400335-f508-483d-802b-b4cf5de9260a/N-Fg0Y-VX6ZRQF-B7WTnW72OZy0.jpg","https://platform.cstatic-images.com/large/in/v2/7a77fc35-dd0b-5041-b784-5cc20953c0f8/9c400335-f508-483d-802b-b4cf5de9260a/7N4nrvnoVaXOxhjxjrHxZKWI59I.jpg","https://platform.cstatic-images.com/large/in/v2/7a77fc35-dd0b-5041-b784-5cc20953c0f8/9c400335-f508-483d-802b-b4cf5de9260a/YZjGiM-YHeQltdMMxAdnpEgdCss.jpg","$24,991","77,663 mi.","Est. $459/mo","https://www.cars.com/vehicledetail/083e61fc-c74c-4cd8-b1cd-8b8ce719101f/","Used 2019 Toyota RAV4 Hybrid XLE","Good Deal","High Demand","Tracy Toyota","4.8","Check Availability","Tracy, CA (66 mi)",""
"https://platform.cstatic-images.com/large/in/v2/e5826b40-2884-526f-ad67-a363fd583107/674923e3-ec39-46cf-b778-5758d4b3c4f7/fNHOfXc3ZComKQ9AF47caA3YQaE.jpg","https://platform.cstatic-images.com/large/in/v2/e5826b40-2884-526f-ad67-a363fd583107/674923e3-ec39-46cf-b778-5758d4b3c4f7/c1BjCuMz1TgQ2iEiRMQp8HVLvTY.jpg","https://platform.cstatic-images.com/large/in/v2/e5826b40-2884-526f-ad67-a363fd583107/674923e3-ec39-46cf-b778-5758d4b3c4f7/LUbeUJwQHtY-oyUIDS1iwvZ6PFU.jpg","https://platform.cstatic-images.com/large/in/v2/e5826b40-2884-526f-ad67-a363fd583107/674923e3-ec39-46cf-b778-5758d4b3c4f7/UECWnpoJiW6_7UC6ZC898JA7otc.jpg","https://platform.cstatic-images.com/large/in/v2/e5826b40-2884-526f-ad67-a363fd583107/674923e3-ec39-46cf-b778-5758d4b3c4f7/4V3rr68BLSaDvprIgWy7CCkydpw.jpg","https://platform.cstatic-images.com/large/in/v2/e5826b40-2884-526f-ad67-a363fd583107/674923e3-ec39-46cf-b778-5758d4b3c4f7/kBFVB_vYJgR-srrzL4p_vGOe1E8.jpg","$23,998","76,193 mi.","Est. $441/mo","https://www.cars.com/vehicledetail/9be4c789-127c-4544-b042-f682022432b0/","Used 2017 Toyota RAV4 Hybrid SE","Good Deal","","CarMax Pleasant Hill","4.2","Check Availability","Pleasant Hill, CA (66 mi)",""
"https://platform.cstatic-images.com/large/in/v2/4a098ca3-270e-5bbe-ab7f-fec880af9b1d/011f7677-2b40-465e-9aac-b7f76fbed584/UCP2wSsfv_4GMM9JiixeoNav6Yw.jpg","https://platform.cstatic-images.com/large/in/v2/4a098ca3-270e-5bbe-ab7f-fec880af9b1d/011f7677-2b40-465e-9aac-b7f76fbed584/zXzbjZV4Kc2vc0J97NJA2Iel7c8.jpg","https://platform.cstatic-images.com/large/in/v2/4a098ca3-270e-5bbe-ab7f-fec880af9b1d/011f7677-2b40-465e-9aac-b7f76fbed584/zhYFJ4-wJim2sNgTMd9KITQmqi8.jpg","https://platform.cstatic-images.com/large/in/v2/4a098ca3-270e-5bbe-ab7f-fec880af9b1d/011f7677-2b40-465e-9aac-b7f76fbed584/UECWnpoJiW6_7UC6ZC898JA7otc.jpg","https://platform.cstatic-images.com/large/in/v2/4a098ca3-270e-5bbe-ab7f-fec880af9b1d/011f7677-2b40-465e-9aac-b7f76fbed584/H0EFJ70Y00FMQ9KRvBnMKtMrj1w.jpg","https://platform.cstatic-images.com/large/in/v2/4a098ca3-270e-5bbe-ab7f-fec880af9b1d/011f7677-2b40-465e-9aac-b7f76fbed584/9q0KvaTs60k4lx_wyuP-_PawRik.jpg","$24,998","46,790 mi.","Est. $459/mo","https://www.cars.com/vehicledetail/52676586-2fb1-4c53-9dbf-093150d72dbf/","Used 2017 Toyota RAV4 Hybrid XLE","Good Deal","","CarMax Santa Rosa","4.7","Check Availability","Santa Rosa, CA (81 mi)",""
"https://platform.cstatic-images.com/large/in/v2/7e18de68-60a2-5ab5-99ee-6a5fb1de648d/3d1657df-87f6-4e36-bc20-f89f999ee295/lRbDUm2PAH5_KHHs8CGQwGTALFc.jpg","https://platform.cstatic-images.com/large/in/v2/7e18de68-60a2-5ab5-99ee-6a5fb1de648d/3d1657df-87f6-4e36-bc20-f89f999ee295/Cv40a4FVEi_-a-En9dSAAtgysS0.jpg","https://platform.cstatic-images.com/large/in/v2/7e18de68-60a2-5ab5-99ee-6a5fb1de648d/3d1657df-87f6-4e36-bc20-f89f999ee295/2X0ED9JCpNq-8x8RymKWCu_8s6k.jpg","https://platform.cstatic-images.com/large/in/v2/7e18de68-60a2-5ab5-99ee-6a5fb1de648d/3d1657df-87f6-4e36-bc20-f89f999ee295/37SYEauHtvxKfFCrArVG2QQI5cQ.jpg","https://platform.cstatic-images.com/large/in/v2/7e18de68-60a2-5ab5-99ee-6a5fb1de648d/3d1657df-87f6-4e36-bc20-f89f999ee295/pegVsW3o2lTzbOGGktjfB8inUn0.jpg","https://platform.cstatic-images.com/large/in/v2/7e18de68-60a2-5ab5-99ee-6a5fb1de648d/3d1657df-87f6-4e36-bc20-f89f999ee295/h5xmabfS4VyhfWRCY4jdOresluc.jpg","$32,374","19,310 mi.","Est. $595/mo","https://www.cars.com/vehicledetail/8058f467-c624-4b3b-aa74-7c0a06ca87cb/","Used 2025 Toyota RAV4 Hybrid LE","Good Deal","","Hertz Car Sales Roseville","","Check Availability","Roseville, CA (3 mi)","$611"
"https://platform.cstatic-images.com/large/in/v2/1c607745-aa81-522f-81c7-6797f4f972a8/23884cea-62c5-4e94-a50d-fedc78c69757/EzP3Q_eYJcz39DrxyM82cuiZN6s.jpg","https://platform.cstatic-images.com/large/in/v2/1c607745-aa81-522f-81c7-6797f4f972a8/23884cea-62c5-4e94-a50d-fedc78c69757/VbxSukBZLyWqBVgyYDGpAic6xeM.jpg","https://platform.cstatic-images.com/large/in/v2/1c607745-aa81-522f-81c7-6797f4f972a8/23884cea-62c5-4e94-a50d-fedc78c69757/wjITLrpc6cRTyQMl0On7YRy1Cfc.jpg","https://platform.cstatic-images.com/large/in/v2/1c607745-aa81-522f-81c7-6797f4f972a8/23884cea-62c5-4e94-a50d-fedc78c69757/UECWnpoJiW6_7UC6ZC898JA7otc.jpg","https://platform.cstatic-images.com/large/in/v2/1c607745-aa81-522f-81c7-6797f4f972a8/23884cea-62c5-4e94-a50d-fedc78c69757/AZvVDtxsE5C8RK2ECDl9mmWOwlY.jpg","https://platform.cstatic-images.com/large/in/v2/1c607745-aa81-522f-81c7-6797f4f972a8/23884cea-62c5-4e94-a50d-fedc78c69757/7mqh1DQLtFBh1MyKYWASr7Q5y4Q.jpg","$39,998","30,617 mi.","Est. $735/mo","https://www.cars.com/vehicledetail/6bf218e8-251a-4f9b-a11d-d5cefd9aa34b/","Used 2024 Toyota RAV4 Hybrid XLE Premium","Good Deal","","CarMax Serramonte","4.2","Check Availability","Colma, CA (96 mi)",""
"https://platform.cstatic-images.com/large/in/v2/ac812dc3-b9ba-5fd8-8921-2062271d6a39/722b5e2c-6bcc-456a-9013-6276cea308a1/SpVggzIlNfzXyXbtwjG-LsIdwe0.jpg","https://platform.cstatic-images.com/large/in/v2/ac812dc3-b9ba-5fd8-8921-2062271d6a39/722b5e2c-6bcc-456a-9013-6276cea308a1/g1ubOUFnLM8lFvK56HcjrdrdRSQ.jpg","https://platform.cstatic-images.com/large/in/v2/ac812dc3-b9ba-5fd8-8921-2062271d6a39/722b5e2c-6bcc-456a-9013-6276cea308a1/SCaY7k0UGcuubcHBEhJHKUGszhQ.jpg","https://platform.cstatic-images.com/large/in/v2/ac812dc3-b9ba-5fd8-8921-2062271d6a39/722b5e2c-6bcc-456a-9013-6276cea308a1/VBK__jM7l7usMD-QgofKL570Rxw.jpg","https://platform.cstatic-images.com/large/in/v2/ac812dc3-b9ba-5fd8-8921-2062271d6a39/722b5e2c-6bcc-456a-9013-6276cea308a1/JheISkhrREGf5uWApbvSktWF_zE.jpg","https://platform.cstatic-images.com/large/in/v2/ac812dc3-b9ba-5fd8-8921-2062271d6a39/722b5e2c-6bcc-456a-9013-6276cea308a1/1cEfj53HD0pjNb1v9sd_O_76Vng.jpg","$32,100","25,873 mi.","Est. $590/mo","https://www.cars.com/vehicledetail/8a6d0e55-7e01-4758-8907-9bae5f2f3ec6/","Used 2025 Toyota RAV4 Hybrid LE","Good Deal","","Hertz Car Sales Sacramento","","Check Availability","Sacramento, CA (10 mi)",""
"https://platform.cstatic-images.com/large/in/v2/6a9bee23-730c-50f4-985b-74b35efbde20/461d316c-5407-401b-8c19-8b0470bf18d1/N8F9D5GomubEcVT89oQF0E_Pl-4.jpg","https://platform.cstatic-images.com/large/in/v2/6a9bee23-730c-50f4-985b-74b35efbde20/461d316c-5407-401b-8c19-8b0470bf18d1/Gf6YMlJtKTx5N_zixIEVfTYNWJk.jpg","https://platform.cstatic-images.com/large/in/v2/6a9bee23-730c-50f4-985b-74b35efbde20/461d316c-5407-401b-8c19-8b0470bf18d1/q14JbaOfOMFTp8Uxn8sd0Dthoz0.jpg","https://platform.cstatic-images.com/large/in/v2/6a9bee23-730c-50f4-985b-74b35efbde20/461d316c-5407-401b-8c19-8b0470bf18d1/UECWnpoJiW6_7UC6ZC898JA7otc.jpg","https://platform.cstatic-images.com/large/in/v2/6a9bee23-730c-50f4-985b-74b35efbde20/461d316c-5407-401b-8c19-8b0470bf18d1/gVkzHIvwCzEO0fdgH6Frbo3AITQ.jpg","https://platform.cstatic-images.com/large/in/v2/6a9bee23-730c-50f4-985b-74b35efbde20/461d316c-5407-401b-8c19-8b0470bf18d1/3PlsHYb1LVLqt1mx0Rs1lTBlX5U.jpg","$30,998","35,957 mi.","Est. $569/mo","https://www.cars.com/vehicledetail/23c819aa-8f6c-49c5-b50c-71f0df67836c/","Used 2021 Toyota RAV4 Hybrid XLE","Good Deal","","CarMax Sacramento South","","Check Availability","Sacramento, CA (18 mi)",""
"https://platform.cstatic-images.com/large/in/v2/7a717f3f-b78c-5208-bbcd-2a318776d9ea/b72c393d-c1de-44aa-9ad3-47ee76ee9bfd/0R0dvF9FloO9Ddb-DgSa5S0ipg4.jpg","https://platform.cstatic-images.com/large/in/v2/7a717f3f-b78c-5208-bbcd-2a318776d9ea/b72c393d-c1de-44aa-9ad3-47ee76ee9bfd/UE5goJlhBVEf2NzNjfENxMMEVso.jpg","https://platform.cstatic-images.com/large/in/v2/7a717f3f-b78c-5208-bbcd-2a318776d9ea/b72c393d-c1de-44aa-9ad3-47ee76ee9bfd/fX4U_8KLScpkh2NoqHUJ6cbDxTs.jpg","https://platform.cstatic-images.com/large/in/v2/7a717f3f-b78c-5208-bbcd-2a318776d9ea/b72c393d-c1de-44aa-9ad3-47ee76ee9bfd/fKOvOpsZchx2z_k8VLXIX0A4kec.jpg","https://platform.cstatic-images.com/large/in/v2/7a717f3f-b78c-5208-bbcd-2a318776d9ea/b72c393d-c1de-44aa-9ad3-47ee76ee9bfd/3H8M8wloh6EzG54jThOm2RGAzlI.jpg","https://platform.cstatic-images.com/large/in/v2/7a717f3f-b78c-5208-bbcd-2a318776d9ea/b72c393d-c1de-44aa-9ad3-47ee76ee9bfd/0HNZTyZntVmLreC6B_hJXdPvczQ.jpg","$35,000","19,970 mi.","Est. $643/mo","https://www.cars.com/vehicledetail/6c4ac7fd-e4f8-4a01-bf11-d8cd1e33e3fd/","Certified 2025 Toyota RAV4 Hybrid XLE","Great Deal","Certified Pre-Owned","Victory Toyota of San Bruno","4.5","Check Availability","San Bruno, CA (97 mi)","$200"
"https://platform.cstatic-images.com/large/in/v2/9d3788d8-36a1-5724-8a11-e222f3892304/3610e48c-45ff-4896-8ffb-e7974e362d19/J2ZM-K0jvb3bG0h8LZt7bwIcZqg.jpg","https://platform.cstatic-images.com/large/in/v2/9d3788d8-36a1-5724-8a11-e222f3892304/3610e48c-45ff-4896-8ffb-e7974e362d19/44frllMoPDF_eguk_mBr-ZABJR8.jpg","https://platform.cstatic-images.com/large/in/v2/9d3788d8-36a1-5724-8a11-e222f3892304/3610e48c-45ff-4896-8ffb-e7974e362d19/ZYJou6PljzsbZReqoQr2SP6qd6Q.jpg","https://platform.cstatic-images.com/large/in/v2/9d3788d8-36a1-5724-8a11-e222f3892304/3610e48c-45ff-4896-8ffb-e7974e362d19/lswSzWJWSjPt_O2a1lEITSY0M1k.jpg","https://platform.cstatic-images.com/large/in/v2/9d3788d8-36a1-5724-8a11-e222f3892304/3610e48c-45ff-4896-8ffb-e7974e362d19/L688wDOcDNl_8u4224g-HxXkZxQ.jpg","https://platform.cstatic-images.com/large/in/v2/9d3788d8-36a1-5724-8a11-e222f3892304/3610e48c-45ff-4896-8ffb-e7974e362d19/08npVqNwzM6SrkYWNqCQi5DmrMM.jpg","$36,865","20,230 mi.","Est. $677/mo","https://www.cars.com/vehicledetail/8d5f6c54-5dc7-4d04-82d0-e24bc48c110f/","Used 2023 Toyota RAV4 Hybrid SE","Good Deal","High Demand","Jimmy Vasser Chevrolet of Napa","","Check Availability","Napa, CA (62 mi)",""
"https://platform.cstatic-images.com/large/in/v2/8578657e-56e4-445b-9950-9dfa9c90f414/08bdf560-424b-4295-9b73-f42434e9defa/DAkxly-UM8uVqzC2ZvwL-6zoHQE.jpg","https://platform.cstatic-images.com/large/in/v2/8578657e-56e4-445b-9950-9dfa9c90f414/08bdf560-424b-4295-9b73-f42434e9defa/JmOsLwkv8fLTHcngUF544efdxbk.jpg","https://platform.cstatic-images.com/large/in/v2/8578657e-56e4-445b-9950-9dfa9c90f414/08bdf560-424b-4295-9b73-f42434e9defa/wrZ8yQ61c5zP89R1z3kb0lkxsRI.jpg","https://platform.cstatic-images.com/large/in/v2/8578657e-56e4-445b-9950-9dfa9c90f414/08bdf560-424b-4295-9b73-f42434e9defa/Lmk_OV5zVFvyn-dshp_dGfUR-l4.jpg","https://platform.cstatic-images.com/large/in/v2/8578657e-56e4-445b-9950-9dfa9c90f414/08bdf560-424b-4295-9b73-f42434e9defa/BJeZTZ0qKMhUCq_rgIl7_XlAyQk.jpg","https://platform.cstatic-images.com/large/in/v2/8578657e-56e4-445b-9950-9dfa9c90f414/08bdf560-424b-4295-9b73-f42434e9defa/HVJdiAG7CSUcge-V1PfR3FZQAGA.jpg","$32,750","73,699 mi.","Est. $602/mo","https://www.cars.com/vehicledetail/4fcc39e4-c1f8-4ba7-a82e-85e84d987482/","Used 2023 Toyota RAV4 Hybrid SE","Good Deal","","Corwin Buick GMC Cadillac Reno","4.6","Check Availability","Reno, NV (98 mi)","$245"
"https://platform.cstatic-images.com/large/in/v2/6a9bee23-730c-50f4-985b-74b35efbde20/b5b09e93-d3f8-4d5a-a951-61090cc47f04/PQ3SgTwIMK3VyguOIbbCicLudJc.jpg","https://platform.cstatic-images.com/large/in/v2/6a9bee23-730c-50f4-985b-74b35efbde20/b5b09e93-d3f8-4d5a-a951-61090cc47f04/JfKoO9QkUhj2X4nR-fHIWchkSeY.jpg","https://platform.cstatic-images.com/large/in/v2/6a9bee23-730c-50f4-985b-74b35efbde20/b5b09e93-d3f8-4d5a-a951-61090cc47f04/lQmx3JrqvWSl6uzlPpyJ6cNFAr0.jpg","https://platform.cstatic-images.com/large/in/v2/6a9bee23-730c-50f4-985b-74b35efbde20/b5b09e93-d3f8-4d5a-a951-61090cc47f04/UECWnpoJiW6_7UC6ZC898JA7otc.jpg","https://platform.cstatic-images.com/large/in/v2/6a9bee23-730c-50f4-985b-74b35efbde20/b5b09e93-d3f8-4d5a-a951-61090cc47f04/Xow8ud9J4zZ1INC8QI-l9tRiQO0.jpg","https://platform.cstatic-images.com/large/in/v2/6a9bee23-730c-50f4-985b-74b35efbde20/b5b09e93-d3f8-4d5a-a951-61090cc47f04/DIJPcRitH6vhaXOZmmgoYI_oBac.jpg","$34,998","24,367 mi.","Est. $643/mo","https://www.cars.com/vehicledetail/69b6fe18-885d-4d36-ad9c-b870968f5825/","Used 2025 Toyota RAV4 Hybrid XLE","","","CarMax Sacramento South","","Check Availability","Sacramento, CA (18 mi)",""
"https://platform.cstatic-images.com/large/in/v2/17c3614e-5027-557d-98b5-ea7d3145bc35/f337197d-c1fd-462d-81fe-5356309d2110/_PD0FxdvnRx39dgPh5NwlrYibAU.jpg","https://platform.cstatic-images.com/large/in/v2/17c3614e-5027-557d-98b5-ea7d3145bc35/f337197d-c1fd-462d-81fe-5356309d2110/knDW5EgJWwlraOvVZ2Ez9xeD7r4.jpg","https://platform.cstatic-images.com/large/in/v2/17c3614e-5027-557d-98b5-ea7d3145bc35/f337197d-c1fd-462d-81fe-5356309d2110/rgbLZbI_FqHPHUXG1jOXIsuYbYg.jpg","https://platform.cstatic-images.com/large/in/v2/17c3614e-5027-557d-98b5-ea7d3145bc35/f337197d-c1fd-462d-81fe-5356309d2110/UECWnpoJiW6_7UC6ZC898JA7otc.jpg","https://platform.cstatic-images.com/large/in/v2/17c3614e-5027-557d-98b5-ea7d3145bc35/f337197d-c1fd-462d-81fe-5356309d2110/4esoiPI5qAEuoPAlCKITSPynKUg.jpg","https://platform.cstatic-images.com/large/in/v2/17c3614e-5027-557d-98b5-ea7d3145bc35/f337197d-c1fd-462d-81fe-5356309d2110/hNh-SKl6pC4orjLY665_T9HIYNE.jpg","$21,998","94,655 mi.","Est. $404/mo","https://www.cars.com/vehicledetail/f30175f7-1bd0-4479-a2d9-35722677d5d7/?attribution_type=ship","Used 2017 Toyota RAV4 Hybrid SE","Good Deal","","CarMax Canoga Park","4.6","Check Availability","$99 delivery to Roseville, CA (5 mi)",""
"https://platform.cstatic-images.com/large/in/v2/ee17e448-187c-5ef3-8168-b2b0dff23113/f47ae9b3-3ca3-410f-a879-0989f1b6bea5/g41Msp8rlvQYFIDgHVgpeT9ne-4.jpg","https://platform.cstatic-images.com/large/in/v2/ee17e448-187c-5ef3-8168-b2b0dff23113/f47ae9b3-3ca3-410f-a879-0989f1b6bea5/T6pBlcXYoc7bTtkUwzdSCafI1S0.jpg","https://platform.cstatic-images.com/large/in/v2/ee17e448-187c-5ef3-8168-b2b0dff23113/f47ae9b3-3ca3-410f-a879-0989f1b6bea5/ieQ1MCEZUztMeDWS23_wsIXpY3c.jpg","https://platform.cstatic-images.com/large/in/v2/ee17e448-187c-5ef3-8168-b2b0dff23113/f47ae9b3-3ca3-410f-a879-0989f1b6bea5/eTedAvq5rLLVlCHqghYQl0GFnWY.jpg","https://platform.cstatic-images.com/large/in/v2/ee17e448-187c-5ef3-8168-b2b0dff23113/f47ae9b3-3ca3-410f-a879-0989f1b6bea5/j00zUC4Gn0ngVQ04oRlBFMuI8G0.jpg","https://platform.cstatic-images.com/large/in/v2/ee17e448-187c-5ef3-8168-b2b0dff23113/f47ae9b3-3ca3-410f-a879-0989f1b6bea5/hrWqXr8M1qRzerpYKd3-YE3h5HA.jpg","$39,590","22,070 mi.","Est. $727/mo","https://www.cars.com/vehicledetail/5be7eaac-0e54-47c3-ab1a-65361869ab11/?attribution_type=ship","Used 2023 Toyota RAV4 Hybrid SE","Good Deal","","XYZ Motors","5.0","Check Availability","$2,815 delivery from Grand Rapids, MI (1877 mi)","$400"